precision,recall,f1,hashcode
0.882637024,0.901481152,0.891959548,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.845747948,0.864465117,0.855004072,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.8986094,0.851601958,0.874474406,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.894246042,0.854250908,0.873790979,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.875727177,0.872164309,0.873942137,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.937808454,0.909853041,0.923619211,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.967319369,0.900026321,0.932460368,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.877094328,0.866049051,0.871536732,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.865106821,0.862256587,0.863679409,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.889022768,0.855835497,0.872113526,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.89215827,0.867867351,0.879845142,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.877216339,0.858898818,0.86796093,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.890418768,0.871003866,0.880604327,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.873687565,0.857048869,0.865288198,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.87846905,0.874150813,0.876304567,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.886289477,0.872198403,0.879187465,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.877087951,0.855727792,0.866276205,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.868236899,0.864079475,0.866153181,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.861709297,0.851676464,0.856663465,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.881501675,0.855578482,0.868346632,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.89168191,0.856063366,0.873509705,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.916558743,0.871160984,0.893283427,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.899666607,0.872181296,0.885710716,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.85552454,0.839690983,0.847533822,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.907953382,0.85569036,0.881047487,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.884460628,0.861453235,0.872805357,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.884460568,0.870040536,0.877191246,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.861050785,0.856966734,0.859003842,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.876866221,0.852556109,0.864540339,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.876019657,0.863685489,0.869808853,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878121853,0.855927229,0.866882563,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.897737324,0.855756521,0.876244426,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.875447214,0.856987715,0.866119027,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.871964693,0.853453875,0.862609982,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.895285666,0.847809613,0.870901048,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.856566966,0.853762984,0.85516268,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.860477507,0.840721786,0.850484908,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879467487,0.86537993,0.872366846,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.839666009,0.815955162,0.827640831,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.864456415,0.852516532,0.858444989,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.909975886,0.875228465,0.892263949,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.887132764,0.854847729,0.870691061,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.868916035,0.862831473,0.865863025,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.873527288,0.859115064,0.866261184,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.884664357,0.860430479,0.872379184,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.880250812,0.851378024,0.865573645,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879045248,0.855940223,0.867338896,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.880385816,0.864902675,0.872575521,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.881855488,0.874943674,0.878385961,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.863130629,0.870403767,0.866751969,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.881201804,0.849426568,0.86502248,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.895473123,0.883808196,0.889602363,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.845373034,0.859044194,0.852153778,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.907529712,0.88994211,0.898649871,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.857229173,0.862068892,0.859642208,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.860777974,0.870149612,0.865438402,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.897791326,0.863525391,0.880325019,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.923188031,0.870300293,0.895964384,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.897490144,0.878809214,0.88805145,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.902123153,0.866147876,0.883769631,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.855322659,0.858968139,0.857141495,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.872874677,0.870278299,0.871574581,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.894397259,0.85965997,0.876684666,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.901792407,0.888844788,0.895271778,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.951293766,0.875816941,0.911996365,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.841529369,0.864767015,0.852989912,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.871128917,0.865551472,0.868331254,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.936208725,0.883742452,0.909219325,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.981628716,0.92405498,0.951972127,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.880607963,0.876696229,0.878647745,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.851368189,0.864533424,0.857900262,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.836883843,0.861384034,0.848957181,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.80063498,0.849154353,0.824181199,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.8833915,0.876114607,0.879737973,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.846565068,0.848903298,0.847732544,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.847138584,0.851508439,0.849317908,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.869557619,0.860444844,0.864977241,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.872789562,0.877787471,0.875281453,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.876906931,0.87372148,0.875311255,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.882865727,0.869127393,0.875942647,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.907513857,0.859483063,0.882845759,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.853420377,0.861137271,0.857261479,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879924357,0.878238022,0.879080415,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.859987736,0.856296897,0.858138382,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.848678112,0.86210072,0.855336726,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.852678537,0.852487147,0.852582872,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.862975001,0.853270292,0.858095229,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.869753122,0.878416419,0.874063313,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.847812355,0.85121125,0.849508405,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.868326604,0.852154076,0.860164285,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.888928473,0.867113829,0.877885699,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.868436754,0.872453749,0.870440602,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.88762331,0.886408985,0.8870157,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.892668903,0.90103668,0.896833301,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.842148304,0.845846593,0.843993366,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.912160456,0.870303869,0.890740752,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.906769693,0.889956892,0.898284614,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.852952123,0.867717147,0.860271275,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.964234591,0.894023299,0.927802563,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.892374218,0.883753896,0.888043165,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.907213688,0.871529937,0.889013886,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.873012781,0.868175447,0.870587349,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.880676627,0.87799257,0.879332542,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.900894523,0.852769017,0.87617141,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.860992491,0.858704686,0.859847009,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879133642,0.85508287,0.866941512,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.909629703,0.898482144,0.904021561,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.872811735,0.867257118,0.870025516,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.888484359,0.851500273,0.869599223,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.859947205,0.870429635,0.865156651,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.848221183,0.837700725,0.842928112,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.876729846,0.878985465,0.877856195,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.885084748,0.868867278,0.876901031,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.875007927,0.859081268,0.866971493,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.874766052,0.883930445,0.879324317,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.87318188,0.869705558,0.871440232,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.887334466,0.87392354,0.880577922,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.889907122,0.860239267,0.874821723,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.881488264,0.859031677,0.870115101,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.875857949,0.855060339,0.865334153,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.922164559,0.872471392,0.896629989,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.895235062,0.874086082,0.884534121,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.884910464,0.872563004,0.878693402,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.875785708,0.880221069,0.877997816,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.91781652,0.886236072,0.901749909,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.868382752,0.883175731,0.875716746,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.897677422,0.888243854,0.892935693,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.891917348,0.883422554,0.887649655,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.910271943,0.882532477,0.896187544,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.886067867,0.885695755,0.885881782,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.89038837,0.885109425,0.887741029,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.870417833,0.861031175,0.865699053,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.8561064,0.87178874,0.863876402,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879647672,0.872891128,0.876256347,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.841988206,0.871664464,0.856569409,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.885489643,0.871813059,0.878598094,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.861099482,0.877449512,0.869197607,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.900084257,0.871463835,0.88554287,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.875761092,0.875864983,0.875813067,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.825826824,0.844777822,0.835194826,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.870463371,0.873044252,0.871751904,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.891282558,0.878574193,0.884882808,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.88201499,0.864404917,0.873121142,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.88481915,0.869305372,0.876993656,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.849306285,0.862632036,0.855917275,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.87112689,0.87318325,0.872153878,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.880382776,0.887785971,0.884068906,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.894201696,0.86406666,0.878875971,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.872902572,0.856884837,0.864819527,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.892802477,0.849400282,0.870560765,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.898702681,0.886511743,0.892565608,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.862490237,0.880362391,0.871334672,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.888455033,0.886325896,0.887389123,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.897156239,0.86266762,0.87957406,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.868996739,0.87189126,0.870441556,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.876324534,0.855661094,0.865869582,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.87973243,0.865323186,0.872468293,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.877205253,0.862860799,0.869973898,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.87568593,0.871935487,0.873806715,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.898045719,0.879579425,0.888716638,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878463686,0.873659551,0.876055002,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.864522636,0.869939029,0.867222369,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.956082702,0.873940527,0.913168073,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.852207899,0.85701108,0.854602754,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.842175066,0.855620265,0.848844409,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.847471297,0.850423932,0.848945022,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.8620435,0.850732684,0.85635072,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.850993991,0.863271236,0.857088625,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.858239532,0.85716778,0.857703269,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.917545199,0.861154795,0.888456106,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.956082702,0.873940527,0.913168073,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.873626113,0.850232124,0.861770391,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.870272398,0.854081035,0.86210072,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.868915737,0.849080384,0.85888356,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.860719025,0.865019858,0.862864077,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.861075997,0.843226314,0.852057695,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.882275879,0.863552928,0.87281394,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.836964965,0.837646604,0.837305665,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.870253265,0.8339836,0.851732492,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.85764277,0.84060055,0.849036098,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.861821532,0.835808754,0.848615825,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.860449374,0.861765325,0.861106873,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.909671903,0.91120261,0.91043663,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.978085697,0.926857173,0.951782644,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.978085697,0.926857173,0.951782644,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.852406859,0.873099089,0.862628877,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.885035038,0.874185443,0.879576802,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.881369948,0.894108891,0.887693703,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.909997165,0.895778,0.902831614,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.850393772,0.861747742,0.856033146,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.888562322,0.875504911,0.881985366,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.908602118,0.861853123,0.884610415,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.865977585,0.868937254,0.867454946,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.874879003,0.877478719,0.876176894,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.874828994,0.856555283,0.865595698,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.866411805,0.859382033,0.862882555,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.908097208,0.882177591,0.894949734,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.883116603,0.866324246,0.874639809,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.862735331,0.852766156,0.857721746,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.867810428,0.871166945,0.869485378,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.87922591,0.854341507,0.866605103,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.88379693,0.864519656,0.874052048,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.886857927,0.860322773,0.873388886,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.846430123,0.850574732,0.848497391,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.858459115,0.856020331,0.857237995,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.870478094,0.851291835,0.860778034,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.850443482,0.834655523,0.842475533,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.861536264,0.831992984,0.846506894,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.840695977,0.839323401,0.840009153,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.834446549,0.849627733,0.841968715,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.845181942,0.852158248,0.84865576,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.861696839,0.855970442,0.858824074,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.862963438,0.848188043,0.855511963,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.860797405,0.828285694,0.844228625,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.864369512,0.840522945,0.852279484,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.851129413,0.837061882,0.844037056,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.855167091,0.837989748,0.846491337,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.860568583,0.862178564,0.861372888,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.882957697,0.884903789,0.88392967,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.852487683,0.839844704,0.846118987,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878804445,0.853560567,0.865998566,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.883651018,0.862925529,0.873165309,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.864933848,0.849757373,0.857278466,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879293621,0.878691316,0.878992379,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.941530883,0.887210488,0.913563967,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.852050781,0.86004734,0.856030405,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.864788949,0.845311642,0.854939342,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.844778061,0.856683612,0.850689173,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.846279502,0.841586709,0.843926549,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.87716949,0.856150568,0.866532624,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.892068386,0.867323756,0.879522085,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.942507625,0.871117175,0.90540725,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.882526278,0.878661871,0.880589843,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.88594377,0.873527169,0.87969166,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.876719832,0.859850168,0.868203104,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879648209,0.868202925,0.873888075,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.859298706,0.859933674,0.859616101,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.941530883,0.887210488,0.913563967,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.870158494,0.872532785,0.87134403,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.863867998,0.858275473,0.861062706,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.880591273,0.877130628,0.878857553,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.872088552,0.8688519,0.870467246,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.881020665,0.872022629,0.87649858,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.857856274,0.862435341,0.860139728,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.893988609,0.874901414,0.884342015,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.863622308,0.871584296,0.867585063,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.887320518,0.876618862,0.881937265,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.85041362,0.842672944,0.84652555,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.899153233,0.875866175,0.887356937,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.875476301,0.870190084,0.872825205,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.935576081,0.865418792,0.899131,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878084481,0.863501012,0.870731652,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.87754339,0.853360534,0.865283072,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.894388855,0.878504932,0.886375725,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.899470508,0.884560645,0.89195329,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.887471795,0.871791124,0.879561603,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.898850143,0.868088782,0.883201718,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.869130135,0.853844464,0.861419559,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.868329465,0.869752705,0.869040549,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.929823518,0.881030858,0.904769778,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.979341626,0.918764889,0.94808656,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.825495183,0.8559255,0.840435028,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878102481,0.861091197,0.86951369,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
